069500.KS,232080.KS,143850.KS,195930.KS,238720.KS,192090.KS,148070.KS,136340.KS,182490.KS,132030.KS,130680.KS,114800.KS,138230.KS,139660.KS
8.614461,10.190029165822637,5.43649541894956,4.898239575111134,5.004051065487273,13.386409092292716,20.088419189246103,9.135925837711625,7.645226514562353,6.870846220230129,1.0101408360430748,13.143410031088084,3.1908070534552877,0.0
8.692363,10.269663653108378,5.4774649482389774,4.914905530042434,5.017742056299121,13.465395314845418,20.018640290056197,9.132084084373485,7.666084663200873,6.883994972330185,0.9881519331819959,12.99582779161713,3.1700447627057886,0.0
8.763296,10.34082612227369,5.519803840417714,4.927644074648206,5.028290968860401,13.54138922552884,19.963471912300776,9.129566224281177,7.683835974457606,6.900426405296217,0.9575604410510918,12.856997929553454,3.150186881330821,0.0
8.81592,10.400236760632705,5.550875888661176,4.9360651538309135,5.03559568809809,13.604584563546283,19.925230806194037,9.129671739401697,7.695845759387949,6.919705323993076,0.923480851558317,12.742655576338668,3.136051888357088,0.0
8.875045,10.461344877147855,5.581353208389119,4.942259242859799,5.040701978143488,13.676415811480524,19.893024519930414,9.131202134078816,7.707553722538499,6.943073799075862,0.8775521307023542,12.625416136274096,3.120102439379153,0.0
8.94988,10.543115439453173,5.623246996634245,4.954247311123241,5.050919344480398,13.762118422851186,19.838093006376145,9.128418748442177,7.72473028045253,6.964315776104598,0.838103849415415,12.472915254624283,3.0997755700426084,0.0
9.021974,10.614460669558587,5.661019933296421,4.968180119270116,5.061313265660143,13.836895871165728,19.779830796068694,9.126798175928807,7.741952375577979,6.9822323473531425,0.8106969520157109,12.335015658945695,3.0816038351589676,0.0
9.048246,10.651434237377146,5.676679207647974,4.966128148927352,5.059645854531223,13.883655330086084,19.779482906086322,9.131020573786385,7.7446963426521185,7.007099078606184,0.7630277777282705,12.262392602010634,3.074737940560313,0.0
9.0652685,10.67381020642678,5.687279358816485,4.963237218332213,5.058476952883125,13.91742224068923,19.78436298019945,9.135218815917288,7.746114857640126,7.025390261335161,0.7219338811870307,12.21706208229556,3.069691144277551,0.0
9.070208,10.688445642500314,5.689805906166664,4.954044454010701,5.0536287512272775,13.945738713548241,19.806816308357405,9.142438683771534,7.745575353897438,7.042182608968897,0.6750402129180145,12.188937268470355,3.06734609616315,0.0
9.087459,10.712736293480718,5.697156655603444,4.95131633821824,5.051239183738112,13.977988698459365,19.81470365446195,9.146969402069228,7.749377874349661,7.060181995942867,0.6336477677963008,12.140809313693039,3.063872822187063,0.0
9.119556,10.743345955635144,5.714685184185724,4.951607886869006,5.052240543031794,14.015704697413364,19.80242628514671,9.1498138257789,7.758075394778599,7.072222636142121,0.607893298332681,12.075767992023781,3.0562163006621827,0.0
9.127292,10.761616734521198,5.7221424075825515,4.945139077166822,5.0497183262402014,14.044342570214718,19.816418559525424,9.156705903564978,7.758040705125352,7.087350257524508,0.5675423982451167,12.03844007597644,3.052542984312691,0.0
9.153066,10.785916909968488,5.731131700984726,4.941383463819185,5.04605679041023,14.08642372712576,19.827105558578225,9.162228516793643,7.76293846928774,7.1059186630536635,0.5223836938123259,11.983659137206546,3.044853368959486,0.0
9.178626,10.820089460002336,5.743415041487218,4.935871110582632,5.04183955714395,14.133811595667192,19.839674353804135,9.166364217857305,7.767992961006794,7.130856272202313,0.4675744900676342,11.915639931915155,3.0368710082633257,0.0
9.231542,10.876583249222737,5.772019919925098,4.941136499352975,5.0446839327058886,14.193594841493212,19.81506795755483,9.164998437043925,7.7822918869210165,7.150493060740029,0.4275791215027972,11.808740846299266,3.0228102472382274,0.0
9.261153,10.91114511963324,5.7843771657631295,4.9404159003613115,5.042909711631686,14.238026806999299,19.812316439563762,9.168205798290128,7.7889944943443705,7.168373190106594,0.3878148019797018,11.741760722468236,3.015659848858554,0.0
9.273445,10.92136044353845,5.791641430109917,4.9340718827683805,5.039647478431325,14.265604063747329,19.827542402095887,9.174642501560946,7.788508738004846,7.181627318362683,0.354468416558571,11.710622205402931,3.0102631194187386,0.0
9.276509,10.93003798215901,5.792383015022465,4.923178673594541,5.033040727073397,14.293674749579703,19.855496112787094,9.182591067745484,7.784783772923033,7.204234851789656,0.30544723279454367,11.687703857710696,3.0074279568203854,0.0
9.235474,10.905305893819884,5.77236589434913,4.903974121576864,5.018015698677228,14.283686791339296,19.911366538079903,9.192359744122736,7.768269278135246,7.224447471355747,0.26275960814574045,11.73961915548632,3.017829804911921,0.0
9.207108,10.890953903823437,5.758264590629177,4.893603134026734,5.007198237157684,14.273289586817695,19.94339751432631,9.200378068903364,7.7563310647671395,7.235569367786258,0.23953139014162111,11.775520769291186,3.0259623723293836,0.0
9.174075,10.873056631081223,5.742940066760192,4.881078961921824,4.997177424763093,14.26286640329707,19.976628346409996,9.208507616084486,7.743633423878922,7.245509114156799,0.21650074601058883,11.817780312864116,3.0343209527716923,0.0
9.1981325,10.891511753097838,5.759071461205314,4.883639019586963,5.000617451512231,14.293024417041487,19.966409974752626,9.212378875225735,7.752341052225844,7.251242984769095,0.19557764191496904,11.768882480856172,3.0253028878117165,0.0
9.253357,10.937229841447655,5.78502659085788,4.891335888035971,5.009260237410835,14.339630813462174,19.930859622915182,9.207944022055269,7.768354837886078,7.257090251012123,0.18326052223830958,11.67850787052869,3.011499502149848,0.0
9.290257,10.966844702309686,5.802405825361065,4.8940929547462035,5.012268458970831,14.369772312572174,19.907069249453123,9.20399554190176,7.7776868445134335,7.2620152442838535,0.17831318761718096,11.622507985091238,3.003027693179444,0.0
9.28692,10.965145238798126,5.798525400640884,4.893663833006044,5.01104359754116,14.370887819124626,19.912034681459286,9.204406880450957,7.7756173426819535,7.261888232485633,0.1770174153026845,11.625900003544414,3.0038695549642074,0.0
9.309007,10.990851646886343,5.809125647706777,4.8942460871863585,5.012790488373497,14.399542788048306,19.90088485471712,9.198817108126777,7.7846778502471805,7.270196796447036,0.16130848035615006,11.579644376382836,2.997913875521614,0.0
9.362829,11.04294835807316,5.8370935838183735,4.9028444346708335,5.021345595588354,14.453733317267284,19.86193167499202,9.19574485501661,7.800395701493734,7.276304984484162,0.14793005821252292,11.478405461514143,2.9813219748688025,0.0
9.423818,11.089635267361645,5.861142852995252,4.914530509557207,5.030777408037166,14.501611794017109,19.818488704184535,9.192199318760432,7.816646717472151,7.280515694885844,0.14372287505873213,11.38469407866226,2.966034779007686,0.0
9.441576,11.106032162186326,5.867826974747466,4.909671604135541,5.02870825257406,14.529217694141657,19.822001465978868,9.196703765036068,7.81907803666371,7.2918783178096245,0.11567819736678947,11.352576345119717,2.960627184240182,0.0
9.447105,11.113452098055907,5.869994382813698,4.90747392515968,5.026288809216557,14.547456606960733,19.831617610478634,9.201073397283904,7.819434632381586,7.2993564225051095,0.08866114422750777,11.335573690262546,2.9596172806541214,0.0
9.54364,11.192713663121605,5.908630628759944,4.924913141046322,5.041140904123485,14.622942462760966,19.75909780599904,9.195401296017309,7.848555099788336,7.308563199159419,0.08076064815431126,11.182897879775917,2.934383271293356,0.0
9.666911,11.2939203678346,5.964867213306258,4.951890708668567,5.065471454649764,14.709537972097722,19.64857569442878,9.18422008704533,7.887099650521306,7.30886891888011,0.09078833458877339,10.994298719357435,2.9004608786213497,0.0
9.765145,11.373327861776392,6.0129338280141,4.972595701670972,5.084713119273175,14.779956787973076,19.56112537252221,9.17587457348192,7.9193668980406375,7.311230561547971,0.09763225152632447,10.836431173354994,2.8748118708182298,0.0
9.870711,11.453667271474366,6.065711739972728,4.990138535038923,5.103756882446284,14.865402008445061,19.473564791715717,9.169982136998367,7.9511939878570885,7.317603004497938,0.09033163116417105,10.672902142251466,2.845745868137891,0.0
9.9475565,11.518036439346824,6.10026149488751,5.001155478391619,5.1160500870672285,14.934535710894,19.41595225339525,9.1650730214568,7.972354662184716,7.326914081337707,0.07802794572700648,10.547957241403942,2.8236815839073803,0.0
10.036787,11.594333296781057,6.138832699883509,5.0178762650467235,5.129376731907116,15.007255616984827,19.34431291745061,9.158269175140763,7.9995155121784585,7.337327052065298,0.06979782009727817,10.40256002530428,2.800542887160067,0.0
10.113813,11.660896329332763,6.1748390134808915,5.024466144802445,5.139253526752503,15.0819114221245,19.297241002280987,9.158607499052541,8.020204545265015,7.353155775466118,0.04105960160854443,10.269572421466771,2.7787927183669163,0.0
10.182149,11.719852246054987,6.208114651041272,5.038494323456911,5.151233142910615,15.145504837596846,19.243719623680388,9.159550333982407,8.03931795420656,7.3568634068931065,0.02940363275391956,10.150050949638803,2.757894897784183,0.0
10.209823,11.74543279122046,6.219247983733061,5.035975575294994,5.152674319378219,15.180636244573117,19.242507409725413,9.16574170089493,8.041813539556593,7.368125535577841,0.0,10.098297019138936,2.7495478809064373,0.0
